Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Monaco,MCO,EUR,HIC,2025,4,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,8,65+,
Northern Mariana Islands,MNP,WPR,HIC,2025,8,65+,
Norway,NOR,EUR,HIC,2025,2,5_14,
Russian Federation,RUS,EUR,HIC,2025,7,65+,
Russian Federation,RUS,EUR,HIC,2025,3,5_14,
Russian Federation,RUS,EUR,HIC,2025,3,65+,
Russian Federation,RUS,EUR,HIC,2025,4,5_14,
Russian Federation,RUS,EUR,HIC,2025,4,65+,
Russian Federation,RUS,EUR,HIC,2025,7,0_4,
Russian Federation,RUS,EUR,HIC,2025,8,0_4,
Russian Federation,RUS,EUR,HIC,2025,8,65+,
Rwanda,RWA,AFR,LIC,2025,1,5_14,
Rwanda,RWA,AFR,LIC,2025,1,65+,
Rwanda,RWA,AFR,LIC,2025,2,5_14,
Rwanda,RWA,AFR,LIC,2025,3,5_14,
Russian Federation,RUS,EUR,HIC,2025,2,65+,
Rwanda,RWA,AFR,LIC,2025,5,15_64,
Rwanda,RWA,AFR,LIC,2025,7,0_4,
Rwanda,RWA,AFR,LIC,2025,7,5_14,
Rwanda,RWA,AFR,LIC,2025,7,65+,
Rwanda,RWA,AFR,LIC,2025,2,65+,
Rwanda,RWA,AFR,LIC,2025,8,0_4,
Rwanda,RWA,AFR,LIC,2025,3,65+,
Rwanda,RWA,AFR,LIC,2025,8,5_14,
Rwanda,RWA,AFR,LIC,2025,4,65+,
Rwanda,RWA,AFR,LIC,2025,8,65+,
Rwanda,RWA,AFR,LIC,2025,5,0_4,
Rwanda,RWA,AFR,LIC,2025,6,0_4,
Rwanda,RWA,AFR,LIC,2025,7,15_64,
Rwanda,RWA,AFR,LIC,2025,6,15_64,
Rwanda,RWA,AFR,LIC,2025,8,15_64,
Russian Federation,RUS,EUR,HIC,2025,6,15_64,
Russian Federation,RUS,EUR,HIC,2025,6,65+,
R�union,REU,AFR,,2025,8,65+,
R�union,REU,AFR,,2025,2,0_4,
R�union,REU,AFR,,2025,2,5_14,
R�union,REU,AFR,,2025,3,0_4,
R�union,REU,AFR,,2025,4,0_4,
R�union,REU,AFR,,2025,4,5_14,
Russian Federation,RUS,EUR,HIC,2025,7,15_64,
Russian Federation,RUS,EUR,HIC,2025,7,5_14,
Russian Federation,RUS,EUR,HIC,2025,8,15_64,
Russian Federation,RUS,EUR,HIC,2025,8,5_14,
Russian Federation,RUS,EUR,HIC,2025,1,15_64,
Russian Federation,RUS,EUR,HIC,2025,1,0_4,
Russian Federation,RUS,EUR,HIC,2025,2,5_14,
Russian Federation,RUS,EUR,HIC,2025,2,15_64,
Russian Federation,RUS,EUR,HIC,2025,2,0_4,
Russian Federation,RUS,EUR,HIC,2025,4,15_64,
Russian Federation,RUS,EUR,HIC,2025,5,0_4,
Russian Federation,RUS,EUR,HIC,2025,3,0_4,
Russian Federation,RUS,EUR,HIC,2025,5,5_14,
Russian Federation,RUS,EUR,HIC,2025,1,5_14,
Russian Federation,RUS,EUR,HIC,2025,5,65+,
Russian Federation,RUS,EUR,HIC,2025,4,0_4,
Russian Federation,RUS,EUR,HIC,2025,6,0_4,
Russian Federation,RUS,EUR,HIC,2025,1,65+,
Russian Federation,RUS,EUR,HIC,2025,6,5_14,
Russian Federation,RUS,EUR,HIC,2025,5,15_64,
Russian Federation,RUS,EUR,HIC,2025,3,15_64,
R�union,REU,AFR,,2025,6,65+,
Rwanda,RWA,AFR,LIC,2025,1,15_64,
Rwanda,RWA,AFR,LIC,2025,3,15_64,
Ryu Kyu Islands,XX4,,,2025,8,0_4,
Ryu Kyu Islands,XX4,,,2025,1,5_14,
Ryu Kyu Islands,XX4,,,2025,8,5_14,
Ryu Kyu Islands,XX4,,,2025,2,0_4,
Ryu Kyu Islands,XX4,,,2025,2,5_14,
Ryu Kyu Islands,XX4,,,2025,3,0_4,
Ryu Kyu Islands,XX4,,,2025,3,15_64,
Ryu Kyu Islands,XX4,,,2025,3,5_14,
Ryu Kyu Islands,XX4,,,2025,4,0_4,
Ryu Kyu Islands,XX4,,,2025,4,5_14,
Ryu Kyu Islands,XX4,,,2025,7,15_64,
Ryu Kyu Islands,XX4,,,2025,8,15_64,
Ryu Kyu Islands,XX4,,,2025,1,15_64,
Saba,XCA,AMR,,2025,5,0_4,
Saba,XCA,AMR,,2025,6,65+,
Saba,XCA,AMR,,2025,5,15_64,
Saba,XCA,AMR,,2025,5,5_14,
Saba,XCA,AMR,,2025,6,15_64,
Saba,XCA,AMR,,2025,6,5_14,
Saba,XCA,AMR,,2025,7,65+,
Saba,XCA,AMR,,2025,8,65+,
Saba,XCA,AMR,,2025,1,15_64,
Saba,XCA,AMR,,2025,2,15_64,
Saba,XCA,AMR,,2025,3,15_64,
Saba,XCA,AMR,,2025,4,15_64,
Saba,XCA,AMR,,2025,5,65+,
Saba,XCA,AMR,,2025,6,0_4,
Rwanda,RWA,AFR,LIC,2025,2,15_64,
Ryu Kyu Islands,XX4,,,2025,7,5_14,
Ryu Kyu Islands,XX4,,,2025,6,65+,
Rwanda,RWA,AFR,LIC,2025,1,0_4,
Rwanda,RWA,AFR,LIC,2025,4,15_64,
Rwanda,RWA,AFR,LIC,2025,2,0_4,
Rwanda,RWA,AFR,LIC,2025,5,5_14,
Rwanda,RWA,AFR,LIC,2025,3,0_4,
Rwanda,RWA,AFR,LIC,2025,5,65+,
Rwanda,RWA,AFR,LIC,2025,4,0_4,
Rwanda,RWA,AFR,LIC,2025,6,5_14,
Rwanda,RWA,AFR,LIC,2025,4,5_14,
Rwanda,RWA,AFR,LIC,2025,6,65+,
Ryu Kyu Islands,XX4,,,2025,5,15_64,
Ryu Kyu Islands,XX4,,,2025,6,15_64,
Ryu Kyu Islands,XX4,,,2025,7,0_4,
Ryu Kyu Islands,XX4,,,2025,6,5_14,
Ryu Kyu Islands,XX4,,,2025,8,65+,
Ryu Kyu Islands,XX4,,,2025,1,65+,
Ryu Kyu Islands,XX4,,,2025,2,65+,
Ryu Kyu Islands,XX4,,,2025,3,65+,
Ryu Kyu Islands,XX4,,,2025,4,65+,
Ryu Kyu Islands,XX4,,,2025,5,0_4,
Ryu Kyu Islands,XX4,,,2025,5,5_14,
Ryu Kyu Islands,XX4,,,2025,6,0_4,
Ryu Kyu Islands,XX4,,,2025,1,0_4,
Ryu Kyu Islands,XX4,,,2025,2,15_64,
Ryu Kyu Islands,XX4,,,2025,4,15_64,
Ryu Kyu Islands,XX4,,,2025,5,65+,
Ryu Kyu Islands,XX4,,,2025,7,65+,
Saba,XCA,AMR,,2025,1,0_4,
R�union,REU,AFR,,2025,1,0_4,
R�union,REU,AFR,,2025,8,5_14,
Republic of Moldova,MDA,EUR,UMC,2025,1,0_4,
Republic of Moldova,MDA,EUR,UMC,2025,2,0_4,
Republic of Moldova,MDA,EUR,UMC,2025,4,0_4,0
Republic of Moldova,MDA,EUR,UMC,2025,3,0_4,
Republic of Moldova,MDA,EUR,UMC,2025,4,5_14,0
Republic of Moldova,MDA,EUR,UMC,2025,5,65+,0
Republic of Moldova,MDA,EUR,UMC,2025,5,0_4,0
Republic of Moldova,MDA,EUR,UMC,2025,6,0_4,0
Republic of Moldova,MDA,EUR,UMC,2025,5,5_14,0
Republic of Moldova,MDA,EUR,UMC,2025,6,5_14,0
Republic of Moldova,MDA,EUR,UMC,2025,6,15_64,0
Republic of Moldova,MDA,EUR,UMC,2025,7,0_4,0
Republic of Korea,KOR,WPR,HIC,2025,8,65+,
Republic of Moldova,MDA,EUR,UMC,2025,6,65+,0
Republic of Moldova,MDA,EUR,UMC,2025,1,15_64,
Republic of Moldova,MDA,EUR,UMC,2025,8,5_14,0
Republic of Moldova,MDA,EUR,UMC,2025,1,5_14,
Republic of Moldova,MDA,EUR,UMC,2025,8,65+,1
Republic of Moldova,MDA,EUR,UMC,2025,1,65+,
Republic of Moldova,MDA,EUR,UMC,2025,2,15_64,
Republic of Moldova,MDA,EUR,UMC,2025,2,5_14,
Republic of Moldova,MDA,EUR,UMC,2025,2,65+,
Republic of Moldova,MDA,EUR,UMC,2025,3,15_64,
Republic of Moldova,MDA,EUR,UMC,2025,3,5_14,
Republic of Moldova,MDA,EUR,UMC,2025,4,15_64,0
Republic of Moldova,MDA,EUR,UMC,2025,3,65+,
Republic of Moldova,MDA,EUR,UMC,2025,7,5_14,0
Republic of Moldova,MDA,EUR,UMC,2025,5,15_64,0
Republic of Korea,KOR,WPR,HIC,2025,7,65+,
Republic of Korea,KOR,WPR,HIC,2025,5,15_64,
Republic of Korea,KOR,WPR,HIC,2025,3,15_64,
Republic of Korea,KOR,WPR,HIC,2025,4,15_64,
Republic of Korea,KOR,WPR,HIC,2025,5,65+,
Republic of Korea,KOR,WPR,HIC,2025,6,0_4,
Republic of Korea,KOR,WPR,HIC,2025,1,5_14,
Republic of Korea,KOR,WPR,HIC,2025,6,65+,
Republic of Korea,KOR,WPR,HIC,2025,2,5_14,
Republic of Korea,KOR,WPR,HIC,2025,7,5_14,
Republic of Korea,KOR,WPR,HIC,2025,3,5_14,
Republic of Korea,KOR,WPR,HIC,2025,4,5_14,
Republic of Korea,KOR,WPR,HIC,2025,7,0_4,
Republic of Korea,KOR,WPR,HIC,2025,8,0_4,
Republic of Korea,KOR,WPR,HIC,2025,6,15_64,
Republic of Korea,KOR,WPR,HIC,2025,8,5_14,
Republic of Korea,KOR,WPR,HIC,2025,2,65+,
Republic of Korea,KOR,WPR,HIC,2025,3,65+,
Republic of Korea,KOR,WPR,HIC,2025,4,65+,
Republic of Korea,KOR,WPR,HIC,2025,5,0_4,
Republic of Korea,KOR,WPR,HIC,2025,5,5_14,
Republic of Korea,KOR,WPR,HIC,2025,6,5_14,
Republic of Korea,KOR,WPR,HIC,2025,7,15_64,
Republic of Korea,KOR,WPR,HIC,2025,8,15_64,
Republic of Korea,KOR,WPR,HIC,2025,1,0_4,
Republic of Korea,KOR,WPR,HIC,2025,2,0_4,
Republic of Korea,KOR,WPR,HIC,2025,3,0_4,
Republic of Korea,KOR,WPR,HIC,2025,4,0_4,
Republic of Korea,KOR,WPR,HIC,2025,1,65+,
R�union,REU,AFR,,2025,6,5_14,
Republic of Moldova,MDA,EUR,UMC,2025,4,65+,1
Republic of Moldova,MDA,EUR,UMC,2025,7,15_64,0
Romania,ROU,EUR,HIC,2025,6,0_4,0
Romania,ROU,EUR,HIC,2025,7,0_4,0
Romania,ROU,EUR,HIC,2025,7,65+,8
Romania,ROU,EUR,HIC,2025,8,15_64,1
R�union,REU,AFR,,2025,1,65+,
R�union,REU,AFR,,2025,2,65+,
R�union,REU,AFR,,2025,3,65+,
R�union,REU,AFR,,2025,1,5_14,
R�union,REU,AFR,,2025,4,65+,
R�union,REU,AFR,,2025,3,5_14,
R�union,REU,AFR,,2025,5,0_4,
R�union,REU,AFR,,2025,5,15_64,
Romania,ROU,EUR,HIC,2025,5,65+,0
R�union,REU,AFR,,2025,6,0_4,
R�union,REU,AFR,,2025,7,15_64,
R�union,REU,AFR,,2025,7,0_4,
R�union,REU,AFR,,2025,8,15_64,
R�union,REU,AFR,,2025,7,5_14,
R�union,REU,AFR,,2025,1,15_64,
R�union,REU,AFR,,2025,2,15_64,
R�union,REU,AFR,,2025,7,65+,
R�union,REU,AFR,,2025,3,15_64,
R�union,REU,AFR,,2025,4,15_64,
R�union,REU,AFR,,2025,8,0_4,
R�union,REU,AFR,,2025,5,5_14,
R�union,REU,AFR,,2025,5,65+,
R�union,REU,AFR,,2025,6,15_64,
Republic of Moldova,MDA,EUR,UMC,2025,7,65+,1
Romania,ROU,EUR,HIC,2025,7,5_14,0
Romania,ROU,EUR,HIC,2025,7,15_64,0
Republic of Moldova,MDA,EUR,UMC,2025,8,0_4,0
Republic of Moldova,MDA,EUR,UMC,2025,8,15_64,1
Romania,ROU,EUR,HIC,2025,1,65+,5
Romania,ROU,EUR,HIC,2025,3,5_14,0
Romania,ROU,EUR,HIC,2025,4,15_64,0
Romania,ROU,EUR,HIC,2025,1,0_4,0
Romania,ROU,EUR,HIC,2025,5,15_64,0
Romania,ROU,EUR,HIC,2025,2,15_64,0
Romania,ROU,EUR,HIC,2025,1,5_14,0
Romania,ROU,EUR,HIC,2025,6,65+,0
Romania,ROU,EUR,HIC,2025,2,5_14,0
Romania,ROU,EUR,HIC,2025,4,0_4,0
Romania,ROU,EUR,HIC,2025,3,65+,2
Romania,ROU,EUR,HIC,2025,8,0_4,0
Romania,ROU,EUR,HIC,2025,4,5_14,0
Romania,ROU,EUR,HIC,2025,8,5_14,0
Romania,ROU,EUR,HIC,2025,3,0_4,0
Romania,ROU,EUR,HIC,2025,5,0_4,0
Romania,ROU,EUR,HIC,2025,8,65+,14
Romania,ROU,EUR,HIC,2025,1,15_64,1
Romania,ROU,EUR,HIC,2025,4,65+,1
Romania,ROU,EUR,HIC,2025,5,5_14,0
Romania,ROU,EUR,HIC,2025,6,15_64,0
Romania,ROU,EUR,HIC,2025,2,0_4,0
Romania,ROU,EUR,HIC,2025,6,5_14,0
Romania,ROU,EUR,HIC,2025,3,15_64,0
Romania,ROU,EUR,HIC,2025,2,65+,2
Republic of Korea,KOR,WPR,HIC,2025,2,15_64,
Saba,XCA,AMR,,2025,7,0_4,
Saba,XCA,AMR,,2025,7,5_14,
Saint Martin (French part),MAF,AMR,HIC,2025,4,65+,
Saint Martin (French part),MAF,AMR,HIC,2025,5,0_4,
Saint Martin (French part),MAF,AMR,HIC,2025,5,5_14,
Saint Martin (French part),MAF,AMR,HIC,2025,6,0_4,
Saint Martin (French part),MAF,AMR,HIC,2025,6,5_14,
Saint Martin (French part),MAF,AMR,HIC,2025,8,65+,
Saint Martin (French part),MAF,AMR,HIC,2025,1,15_64,
Saint Martin (French part),MAF,AMR,HIC,2025,1,5_14,
Saint Martin (French part),MAF,AMR,HIC,2025,2,15_64,
Saint Martin (French part),MAF,AMR,HIC,2025,2,5_14,
Saint Martin (French part),MAF,AMR,HIC,2025,3,15_64,
Saint Martin (French part),MAF,AMR,HIC,2025,3,5_14,
Saint Martin (French part),MAF,AMR,HIC,2025,8,5_14,
Saint Martin (French part),MAF,AMR,HIC,2025,4,15_64,
Saint Martin (French part),MAF,AMR,HIC,2025,5,65+,
Saint Martin (French part),MAF,AMR,HIC,2025,6,65+,
Saint Martin (French part),MAF,AMR,HIC,2025,7,0_4,
Saint Martin (French part),MAF,AMR,HIC,2025,8,0_4,
Saint Martin (French part),MAF,AMR,HIC,2025,1,0_4,
Saint Martin (French part),MAF,AMR,HIC,2025,2,0_4,
Saint Martin (French part),MAF,AMR,HIC,2025,3,0_4,
Saint Martin (French part),MAF,AMR,HIC,2025,4,0_4,
Saint Martin (French part),MAF,AMR,HIC,2025,7,15_64,
Saint Martin (French part),MAF,AMR,HIC,2025,8,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2025,5,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2025,6,15_64,
Saint Martin (French part),MAF,AMR,HIC,2025,4,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2025,6,65+,
Saint Martin (French part),MAF,AMR,HIC,2025,3,65+,
Saint Martin (French part),MAF,AMR,HIC,2025,2,65+,
Saint Lucia,LCA,AMR,UMC,2025,6,15_64,0
Saint Lucia,LCA,AMR,UMC,2025,3,65+,0
Saint Lucia,LCA,AMR,UMC,2025,8,15_64,0
Saint Lucia,LCA,AMR,UMC,2025,6,5_14,0
Saint Lucia,LCA,AMR,UMC,2025,6,0_4,0
Saint Lucia,LCA,AMR,UMC,2025,8,5_14,0
Saint Lucia,LCA,AMR,UMC,2025,7,15_64,0
Saint Lucia,LCA,AMR,UMC,2025,1,0_4,0
Saint Lucia,LCA,AMR,UMC,2025,6,65+,0
Saint Lucia,LCA,AMR,UMC,2025,1,5_14,0
Saint Lucia,LCA,AMR,UMC,2025,8,65+,0
Saint Lucia,LCA,AMR,UMC,2025,1,65+,0
Saint Martin (French part),MAF,AMR,HIC,2025,7,65+,
Saint Lucia,LCA,AMR,UMC,2025,7,0_4,0
Saint Lucia,LCA,AMR,UMC,2025,7,5_14,0
Saint Lucia,LCA,AMR,UMC,2025,4,0_4,0
Saint Lucia,LCA,AMR,UMC,2025,7,65+,0
Saint Lucia,LCA,AMR,UMC,2025,4,5_14,0
Saint Lucia,LCA,AMR,UMC,2025,5,15_64,1
Saint Lucia,LCA,AMR,UMC,2025,5,5_14,0
Saint Lucia,LCA,AMR,UMC,2025,5,65+,0
Saint Lucia,LCA,AMR,UMC,2025,8,0_4,0
Saint Martin (French part),MAF,AMR,HIC,2025,5,15_64,
Saint Martin (French part),MAF,AMR,HIC,2025,6,15_64,
Saint Martin (French part),MAF,AMR,HIC,2025,1,65+,
Saint Martin (French part),MAF,AMR,HIC,2025,7,5_14,
Saint Lucia,LCA,AMR,UMC,2025,3,15_64,0
Saint Lucia,LCA,AMR,UMC,2025,4,15_64,0
Saint Pierre and Miquelon,SPM,AMR,,2025,7,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2025,5,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,5,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,7,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,3,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,1,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,5,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,1,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,4,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,1,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,6,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,2,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,4,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,2,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,2,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,6,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,7,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,3,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,6,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,3,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,7,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,3,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,6,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,4,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,8,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,4,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,7,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,8,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,2,65+,
Saint Pierre and Miquelon,SPM,AMR,,2025,5,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,5,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,1,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2025,6,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2025,6,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2025,7,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2025,7,65+,
Saint Pierre and Miquelon,SPM,AMR,,2025,8,65+,
Saint Pierre and Miquelon,SPM,AMR,,2025,1,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2025,2,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2025,3,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2025,4,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2025,5,65+,
Saint Pierre and Miquelon,SPM,AMR,,2025,7,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2025,8,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2025,5,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2025,8,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2025,1,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2025,1,65+,
Saint Pierre and Miquelon,SPM,AMR,,2025,2,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2025,2,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2025,2,65+,
Saint Pierre and Miquelon,SPM,AMR,,2025,3,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2025,3,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2025,3,65+,
Saint Pierre and Miquelon,SPM,AMR,,2025,4,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2025,4,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2025,4,65+,
Saint Pierre and Miquelon,SPM,AMR,,2025,8,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2025,1,15_64,
Saba,XCA,AMR,,2025,1,5_14,
Saint Lucia,LCA,AMR,UMC,2025,3,5_14,0
Saint Lucia,LCA,AMR,UMC,2025,3,0_4,0
Saint Barthelemy,BLM,AMR,,2025,7,5_14,
Saint Barthelemy,BLM,AMR,,2025,8,15_64,
Saint Barthelemy,BLM,AMR,,2025,8,5_14,
Saint Barthelemy,BLM,AMR,,2025,1,0_4,
Saint Barthelemy,BLM,AMR,,2025,1,5_14,
Saint Barthelemy,BLM,AMR,,2025,1,65+,
Saint Barthelemy,BLM,AMR,,2025,2,0_4,
Saint Barthelemy,BLM,AMR,,2025,2,5_14,
Saint Barthelemy,BLM,AMR,,2025,2,65+,
Saint Barthelemy,BLM,AMR,,2025,3,0_4,
Saint Barthelemy,BLM,AMR,,2025,3,5_14,
Saint Barthelemy,BLM,AMR,,2025,3,65+,
Saint Barthelemy,BLM,AMR,,2025,7,0_4,
Saint Barthelemy,BLM,AMR,,2025,4,5_14,
Saint Barthelemy,BLM,AMR,,2025,7,15_64,
Saint Barthelemy,BLM,AMR,,2025,8,0_4,
Saint Helena,SHN,AFR,,2025,5,0_4,
Saint Helena,SHN,AFR,,2025,6,0_4,
Saint Helena,SHN,AFR,,2025,1,65+,
Saint Helena,SHN,AFR,,2025,1,15_64,
Saint Helena,SHN,AFR,,2025,5,15_64,
Saint Helena,SHN,AFR,,2025,5,5_14,
Saint Helena,SHN,AFR,,2025,2,15_64,
Saint Helena,SHN,AFR,,2025,6,15_64,
Saint Helena,SHN,AFR,,2025,6,5_14,
Saint Helena,SHN,AFR,,2025,3,15_64,
Saint Barthelemy,BLM,AMR,,2025,4,65+,
Saint Helena,SHN,AFR,,2025,7,65+,
Saint Barthelemy,BLM,AMR,,2025,5,65+,
Saint Barthelemy,BLM,AMR,,2025,8,65+,
Saba,XCA,AMR,,2025,1,65+,
Saba,XCA,AMR,,2025,8,15_64,
Saba,XCA,AMR,,2025,2,0_4,
Saba,XCA,AMR,,2025,8,5_14,
Saba,XCA,AMR,,2025,2,5_14,
Saba,XCA,AMR,,2025,2,65+,
Saba,XCA,AMR,,2025,3,0_4,
Saba,XCA,AMR,,2025,3,5_14,
Saba,XCA,AMR,,2025,3,65+,
Saba,XCA,AMR,,2025,4,0_4,
Saba,XCA,AMR,,2025,4,5_14,
Saba,XCA,AMR,,2025,4,65+,
Saint Barthelemy,BLM,AMR,,2025,4,15_64,
Saba,XCA,AMR,,2025,7,15_64,
Saint Barthelemy,BLM,AMR,,2025,5,0_4,
Saint Barthelemy,BLM,AMR,,2025,6,0_4,
Saint Barthelemy,BLM,AMR,,2025,6,65+,
Saint Barthelemy,BLM,AMR,,2025,4,0_4,
Saint Barthelemy,BLM,AMR,,2025,5,15_64,
Saint Barthelemy,BLM,AMR,,2025,1,15_64,
Saint Barthelemy,BLM,AMR,,2025,5,5_14,
Saint Barthelemy,BLM,AMR,,2025,6,15_64,
Saint Barthelemy,BLM,AMR,,2025,2,15_64,
Saint Barthelemy,BLM,AMR,,2025,6,5_14,
Saint Barthelemy,BLM,AMR,,2025,7,65+,
Saint Barthelemy,BLM,AMR,,2025,3,15_64,
Saba,XCA,AMR,,2025,8,0_4,
Saint Lucia,LCA,AMR,UMC,2025,5,0_4,0
Saint Helena,SHN,AFR,,2025,8,65+,
Saint Helena,SHN,AFR,,2025,4,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,2,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,3,5_14,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,3,65+,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,4,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,4,5_14,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,1,0_4,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,4,65+,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,5,65+,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,1,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,6,65+,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,2,0_4,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,7,0_4,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,2,65+,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,3,0_4,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,3,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,4,0_4,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,7,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,7,5_14,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,8,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,8,5_14,
Saint Lucia,LCA,AMR,UMC,2025,2,15_64,0
Saint Lucia,LCA,AMR,UMC,2025,1,15_64,0
Saint Lucia,LCA,AMR,UMC,2025,2,5_14,0
Saint Lucia,LCA,AMR,UMC,2025,2,65+,0
Saint Lucia,LCA,AMR,UMC,2025,4,65+,1
Saint Lucia,LCA,AMR,UMC,2025,2,0_4,0
Saint Kitts and Nevis,KNA,AMR,HIC,2025,8,0_4,
Saint Helena,SHN,AFR,,2025,3,5_14,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,2,5_14,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,1,5_14,
Saint Helena,SHN,AFR,,2025,5,65+,
Saint Helena,SHN,AFR,,2025,6,65+,
Saint Helena,SHN,AFR,,2025,7,0_4,
Saint Helena,SHN,AFR,,2025,7,5_14,
Saint Helena,SHN,AFR,,2025,8,0_4,
Saint Helena,SHN,AFR,,2025,8,5_14,
Saint Helena,SHN,AFR,,2025,1,0_4,
Saint Helena,SHN,AFR,,2025,1,5_14,
Saint Helena,SHN,AFR,,2025,2,0_4,
Saint Helena,SHN,AFR,,2025,2,5_14,
Saint Helena,SHN,AFR,,2025,2,65+,
Saint Helena,SHN,AFR,,2025,3,0_4,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,1,65+,
Saint Helena,SHN,AFR,,2025,3,65+,
Saint Helena,SHN,AFR,,2025,4,5_14,
Saint Helena,SHN,AFR,,2025,4,65+,
Saint Helena,SHN,AFR,,2025,7,15_64,
Saint Helena,SHN,AFR,,2025,8,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,5,0_4,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,5,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,5,5_14,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,6,0_4,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,6,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2025,6,5_14,
