dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
13/08/2022,13,8,2022,11142,18,Germany,DE,DEU,83166711,Europe
12/08/2022,12,8,2022,43537,86,Germany,DE,DEU,83166711,Europe
11/08/2022,11,8,2022,47400,85,Germany,DE,DEU,83166711,Europe
10/08/2022,10,8,2022,55937,103,Germany,DE,DEU,83166711,Europe
09/08/2022,9,8,2022,67486,97,Germany,DE,DEU,83166711,Europe
08/08/2022,8,8,2022,66204,145,Germany,DE,DEU,83166711,Europe
07/08/2022,7,8,2022,7192,20,Germany,DE,DEU,83166711,Europe
06/08/2022,6,8,2022,13444,26,Germany,DE,DEU,83166711,Europe
05/08/2022,5,8,2022,48691,99,Germany,DE,DEU,83166711,Europe
04/08/2022,4,8,2022,56227,122,Germany,DE,DEU,83166711,Europe
03/08/2022,3,8,2022,68891,123,Germany,DE,DEU,83166711,Europe
02/08/2022,2,8,2022,84437,125,Germany,DE,DEU,83166711,Europe
01/08/2022,1,8,2022,84158,199,Germany,DE,DEU,83166711,Europe
31/07/2022,31,7,2022,7989,26,Germany,DE,DEU,83166711,Europe
30/07/2022,30,7,2022,15670,25,Germany,DE,DEU,83166711,Europe
29/07/2022,29,7,2022,62115,120,Germany,DE,DEU,83166711,Europe
28/07/2022,28,7,2022,75347,149,Germany,DE,DEU,83166711,Europe
27/07/2022,27,7,2022,96143,172,Germany,DE,DEU,83166711,Europe
26/07/2022,26,7,2022,118105,176,Germany,DE,DEU,83166711,Europe
25/07/2022,25,7,2022,120256,279,Germany,DE,DEU,83166711,Europe
24/07/2022,24,7,2022,11879,43,Germany,DE,DEU,83166711,Europe
23/07/2022,23,7,2022,22176,27,Germany,DE,DEU,83166711,Europe
22/07/2022,22,7,2022,89449,166,Germany,DE,DEU,83166711,Europe
21/07/2022,21,7,2022,103635,200,Germany,DE,DEU,83166711,Europe
20/07/2022,20,7,2022,122098,194,Germany,DE,DEU,83166711,Europe
19/07/2022,19,7,2022,143375,195,Germany,DE,DEU,83166711,Europe
18/07/2022,18,7,2022,134470,227,Germany,DE,DEU,83166711,Europe
17/07/2022,17,7,2022,13089,31,Germany,DE,DEU,83166711,Europe
16/07/2022,16,7,2022,25217,36,Germany,DE,DEU,83166711,Europe
15/07/2022,15,7,2022,108439,148,Germany,DE,DEU,83166711,Europe
14/07/2022,14,7,2022,116891,154,Germany,DE,DEU,83166711,Europe
13/07/2022,13,7,2022,135559,151,Germany,DE,DEU,83166711,Europe
12/07/2022,12,7,2022,144721,196,Germany,DE,DEU,83166711,Europe
11/07/2022,11,7,2022,131125,187,Germany,DE,DEU,83166711,Europe
10/07/2022,10,7,2022,14199,28,Germany,DE,DEU,83166711,Europe
09/07/2022,9,7,2022,23457,47,Germany,DE,DEU,83166711,Europe
08/07/2022,8,7,2022,95512,98,Germany,DE,DEU,83166711,Europe
07/07/2022,7,7,2022,110875,100,Germany,DE,DEU,83166711,Europe
06/07/2022,6,7,2022,127495,131,Germany,DE,DEU,83166711,Europe
05/07/2022,5,7,2022,136713,125,Germany,DE,DEU,83166711,Europe
04/07/2022,4,7,2022,120789,137,Germany,DE,DEU,83166711,Europe
03/07/2022,3,7,2022,13479,18,Germany,DE,DEU,83166711,Europe
02/07/2022,2,7,2022,23788,20,Germany,DE,DEU,83166711,Europe
01/07/2022,1,7,2022,94903,86,Germany,DE,DEU,83166711,Europe
30/06/2022,30,6,2022,110264,94,Germany,DE,DEU,83166711,Europe
29/06/2022,29,6,2022,125230,102,Germany,DE,DEU,83166711,Europe
28/06/2022,28,6,2022,138049,133,Germany,DE,DEU,83166711,Europe
27/06/2022,27,6,2022,116847,135,Germany,DE,DEU,83166711,Europe
26/06/2022,26,6,2022,14628,24,Germany,DE,DEU,83166711,Europe
25/06/2022,25,6,2022,27072,36,Germany,DE,DEU,83166711,Europe
24/06/2022,24,6,2022,87156,96,Germany,DE,DEU,83166711,Europe
23/06/2022,23,6,2022,101458,91,Germany,DE,DEU,83166711,Europe
22/06/2022,22,6,2022,113631,78,Germany,DE,DEU,83166711,Europe
21/06/2022,21,6,2022,124751,95,Germany,DE,DEU,83166711,Europe
20/06/2022,20,6,2022,105412,128,Germany,DE,DEU,83166711,Europe
19/06/2022,19,6,2022,13097,19,Germany,DE,DEU,83166711,Europe
18/06/2022,18,6,2022,23124,18,Germany,DE,DEU,83166711,Europe
17/06/2022,17,6,2022,77363,78,Germany,DE,DEU,83166711,Europe
16/06/2022,16,6,2022,37139,33,Germany,DE,DEU,83166711,Europe
15/06/2022,15,6,2022,81820,77,Germany,DE,DEU,83166711,Europe
14/06/2022,14,6,2022,93670,77,Germany,DE,DEU,83166711,Europe
13/06/2022,13,6,2022,87059,85,Germany,DE,DEU,83166711,Europe
12/06/2022,12,6,2022,12208,13,Germany,DE,DEU,83166711,Europe
11/06/2022,11,6,2022,19683,12,Germany,DE,DEU,83166711,Europe
10/06/2022,10,6,2022,65294,55,Germany,DE,DEU,83166711,Europe
09/06/2022,9,6,2022,71288,43,Germany,DE,DEU,83166711,Europe
08/06/2022,8,6,2022,82043,61,Germany,DE,DEU,83166711,Europe
07/06/2022,7,6,2022,71208,77,Germany,DE,DEU,83166711,Europe
06/06/2022,6,6,2022,9336,9,Germany,DE,DEU,83166711,Europe
05/06/2022,5,6,2022,7090,13,Germany,DE,DEU,83166711,Europe
04/06/2022,4,6,2022,12767,6,Germany,DE,DEU,83166711,Europe
03/06/2022,3,6,2022,39409,29,Germany,DE,DEU,83166711,Europe
02/06/2022,2,6,2022,42397,32,Germany,DE,DEU,83166711,Europe
01/06/2022,1,6,2022,44851,41,Germany,DE,DEU,83166711,Europe
31/05/2022,31,5,2022,51542,47,Germany,DE,DEU,83166711,Europe
30/05/2022,30,5,2022,46949,47,Germany,DE,DEU,83166711,Europe
29/05/2022,29,5,2022,6427,7,Germany,DE,DEU,83166711,Europe
28/05/2022,28,5,2022,10613,7,Germany,DE,DEU,83166711,Europe
27/05/2022,27,5,2022,32641,23,Germany,DE,DEU,83166711,Europe
26/05/2022,26,5,2022,8319,6,Germany,DE,DEU,83166711,Europe
25/05/2022,25,5,2022,35354,37,Germany,DE,DEU,83166711,Europe
24/05/2022,24,5,2022,46688,50,Germany,DE,DEU,83166711,Europe
23/05/2022,23,5,2022,47128,76,Germany,DE,DEU,83166711,Europe
22/05/2022,22,5,2022,6921,10,Germany,DE,DEU,83166711,Europe
21/05/2022,21,5,2022,13765,19,Germany,DE,DEU,83166711,Europe
20/05/2022,20,5,2022,39969,34,Germany,DE,DEU,83166711,Europe
19/05/2022,19,5,2022,44359,49,Germany,DE,DEU,83166711,Europe
18/05/2022,18,5,2022,53791,65,Germany,DE,DEU,83166711,Europe
17/05/2022,17,5,2022,68202,65,Germany,DE,DEU,83166711,Europe
16/05/2022,16,5,2022,65789,80,Germany,DE,DEU,83166711,Europe
15/05/2022,15,5,2022,9605,9,Germany,DE,DEU,83166711,Europe
14/05/2022,14,5,2022,20063,20,Germany,DE,DEU,83166711,Europe
13/05/2022,13,5,2022,56921,59,Germany,DE,DEU,83166711,Europe
12/05/2022,12,5,2022,65095,68,Germany,DE,DEU,83166711,Europe
11/05/2022,11,5,2022,77462,65,Germany,DE,DEU,83166711,Europe
10/05/2022,10,5,2022,94975,92,Germany,DE,DEU,83166711,Europe
09/05/2022,9,5,2022,84990,88,Germany,DE,DEU,83166711,Europe
08/05/2022,8,5,2022,13257,22,Germany,DE,DEU,83166711,Europe
07/05/2022,7,5,2022,26868,24,Germany,DE,DEU,83166711,Europe
06/05/2022,6,5,2022,67318,66,Germany,DE,DEU,83166711,Europe
05/05/2022,5,5,2022,80523,81,Germany,DE,DEU,83166711,Europe
04/05/2022,4,5,2022,89794,91,Germany,DE,DEU,83166711,Europe
03/05/2022,3,5,2022,106908,106,Germany,DE,DEU,83166711,Europe
02/05/2022,2,5,2022,87116,133,Germany,DE,DEU,83166711,Europe
01/05/2022,1,5,2022,15769,18,Germany,DE,DEU,83166711,Europe
30/04/2022,30,4,2022,33910,34,Germany,DE,DEU,83166711,Europe
29/04/2022,29,4,2022,78281,80,Germany,DE,DEU,83166711,Europe
28/04/2022,28,4,2022,94781,103,Germany,DE,DEU,83166711,Europe
27/04/2022,27,4,2022,115774,125,Germany,DE,DEU,83166711,Europe
26/04/2022,26,4,2022,139534,128,Germany,DE,DEU,83166711,Europe
25/04/2022,25,4,2022,119019,171,Germany,DE,DEU,83166711,Europe
24/04/2022,24,4,2022,27019,24,Germany,DE,DEU,83166711,Europe
23/04/2022,23,4,2022,54455,50,Germany,DE,DEU,83166711,Europe
22/04/2022,22,4,2022,119693,111,Germany,DE,DEU,83166711,Europe
21/04/2022,21,4,2022,156065,145,Germany,DE,DEU,83166711,Europe
20/04/2022,20,4,2022,179792,179,Germany,DE,DEU,83166711,Europe
19/04/2022,19,4,2022,158772,218,Germany,DE,DEU,83166711,Europe
18/04/2022,18,4,2022,36773,60,Germany,DE,DEU,83166711,Europe
17/04/2022,17,4,2022,34145,50,Germany,DE,DEU,83166711,Europe
16/04/2022,16,4,2022,51720,61,Germany,DE,DEU,83166711,Europe
15/04/2022,15,4,2022,60928,71,Germany,DE,DEU,83166711,Europe
14/04/2022,14,4,2022,150818,191,Germany,DE,DEU,83166711,Europe
13/04/2022,13,4,2022,158906,171,Germany,DE,DEU,83166711,Europe
12/04/2022,12,4,2022,182800,198,Germany,DE,DEU,83166711,Europe
11/04/2022,11,4,2022,140439,212,Germany,DE,DEU,83166711,Europe
10/04/2022,10,4,2022,42614,55,Germany,DE,DEU,83166711,Europe
09/04/2022,9,4,2022,76002,86,Germany,DE,DEU,83166711,Europe
08/04/2022,8,4,2022,142918,171,Germany,DE,DEU,83166711,Europe
07/04/2022,7,4,2022,167934,213,Germany,DE,DEU,83166711,Europe
06/04/2022,6,4,2022,189019,235,Germany,DE,DEU,83166711,Europe
05/04/2022,5,4,2022,211118,252,Germany,DE,DEU,83166711,Europe
04/04/2022,4,4,2022,155236,238,Germany,DE,DEU,83166711,Europe
03/04/2022,3,4,2022,46453,58,Germany,DE,DEU,83166711,Europe
02/04/2022,2,4,2022,93050,105,Germany,DE,DEU,83166711,Europe
01/04/2022,1,4,2022,182224,242,Germany,DE,DEU,83166711,Europe
31/03/2022,31,3,2022,231939,260,Germany,DE,DEU,83166711,Europe
30/03/2022,30,3,2022,260007,274,Germany,DE,DEU,83166711,Europe
29/03/2022,29,3,2022,274406,272,Germany,DE,DEU,83166711,Europe
28/03/2022,28,3,2022,206859,254,Germany,DE,DEU,83166711,Europe
27/03/2022,27,3,2022,69581,114,Germany,DE,DEU,83166711,Europe
26/03/2022,26,3,2022,138113,160,Germany,DE,DEU,83166711,Europe
25/03/2022,25,3,2022,244257,281,Germany,DE,DEU,83166711,Europe
24/03/2022,24,3,2022,286335,290,Germany,DE,DEU,83166711,Europe
23/03/2022,23,3,2022,307914,303,Germany,DE,DEU,83166711,Europe
22/03/2022,22,3,2022,304776,336,Germany,DE,DEU,83166711,Europe
21/03/2022,21,3,2022,237805,321,Germany,DE,DEU,83166711,Europe
20/03/2022,20,3,2022,89039,94,Germany,DE,DEU,83166711,Europe
19/03/2022,19,3,2022,142950,159,Germany,DE,DEU,83166711,Europe
18/03/2022,18,3,2022,254601,292,Germany,DE,DEU,83166711,Europe
17/03/2022,17,3,2022,294873,355,Germany,DE,DEU,83166711,Europe
16/03/2022,16,3,2022,307363,358,Germany,DE,DEU,83166711,Europe
15/03/2022,15,3,2022,285044,334,Germany,DE,DEU,83166711,Europe
14/03/2022,14,3,2022,207870,272,Germany,DE,DEU,83166711,Europe
13/03/2022,13,3,2022,88802,98,Germany,DE,DEU,83166711,Europe
12/03/2022,12,3,2022,155627,166,Germany,DE,DEU,83166711,Europe
11/03/2022,11,3,2022,238451,320,Germany,DE,DEU,83166711,Europe
10/03/2022,10,3,2022,254158,280,Germany,DE,DEU,83166711,Europe
09/03/2022,9,3,2022,261300,308,Germany,DE,DEU,83166711,Europe
08/03/2022,8,3,2022,247371,281,Germany,DE,DEU,83166711,Europe
07/03/2022,7,3,2022,165482,274,Germany,DE,DEU,83166711,Europe
06/03/2022,6,3,2022,79389,120,Germany,DE,DEU,83166711,Europe
05/03/2022,5,3,2022,122150,137,Germany,DE,DEU,83166711,Europe
04/03/2022,4,3,2022,190284,241,Germany,DE,DEU,83166711,Europe
03/03/2022,3,3,2022,212470,275,Germany,DE,DEU,83166711,Europe
02/03/2022,2,3,2022,205540,284,Germany,DE,DEU,83166711,Europe
01/03/2022,1,3,2022,193964,283,Germany,DE,DEU,83166711,Europe
28/02/2022,28,2,2022,128725,211,Germany,DE,DEU,83166711,Europe
27/02/2022,27,2,2022,55466,88,Germany,DE,DEU,83166711,Europe
26/02/2022,26,2,2022,108566,150,Germany,DE,DEU,83166711,Europe
25/02/2022,25,2,2022,171840,251,Germany,DE,DEU,83166711,Europe
24/02/2022,24,2,2022,190216,258,Germany,DE,DEU,83166711,Europe
23/02/2022,23,2,2022,208514,290,Germany,DE,DEU,83166711,Europe
22/02/2022,22,2,2022,218680,287,Germany,DE,DEU,83166711,Europe
21/02/2022,21,2,2022,139691,250,Germany,DE,DEU,83166711,Europe
20/02/2022,20,2,2022,64252,106,Germany,DE,DEU,83166711,Europe
19/02/2022,19,2,2022,119561,184,Germany,DE,DEU,83166711,Europe
18/02/2022,18,2,2022,178600,251,Germany,DE,DEU,83166711,Europe
17/02/2022,17,2,2022,213342,329,Germany,DE,DEU,83166711,Europe
16/02/2022,16,2,2022,230341,312,Germany,DE,DEU,83166711,Europe
15/02/2022,15,2,2022,228936,293,Germany,DE,DEU,83166711,Europe
14/02/2022,14,2,2022,158480,242,Germany,DE,DEU,83166711,Europe
13/02/2022,13,2,2022,74099,114,Germany,DE,DEU,83166711,Europe
12/02/2022,12,2,2022,122318,169,Germany,DE,DEU,83166711,Europe
11/02/2022,11,2,2022,206337,247,Germany,DE,DEU,83166711,Europe
10/02/2022,10,2,2022,229823,301,Germany,DE,DEU,83166711,Europe
09/02/2022,9,2,2022,247544,290,Germany,DE,DEU,83166711,Europe
08/02/2022,8,2,2022,251099,302,Germany,DE,DEU,83166711,Europe
07/02/2022,7,2,2022,178273,251,Germany,DE,DEU,83166711,Europe
06/02/2022,6,2,2022,82839,106,Germany,DE,DEU,83166711,Europe
05/02/2022,5,2,2022,133343,161,Germany,DE,DEU,83166711,Europe
04/02/2022,4,2,2022,209898,230,Germany,DE,DEU,83166711,Europe
03/02/2022,3,2,2022,237351,240,Germany,DE,DEU,83166711,Europe
02/02/2022,2,2,2022,239466,269,Germany,DE,DEU,83166711,Europe
01/02/2022,1,2,2022,230639,254,Germany,DE,DEU,83166711,Europe
31/01/2022,31,1,2022,158780,214,Germany,DE,DEU,83166711,Europe
30/01/2022,30,1,2022,74541,82,Germany,DE,DEU,83166711,Europe
29/01/2022,29,1,2022,124369,140,Germany,DE,DEU,83166711,Europe
28/01/2022,28,1,2022,187664,180,Germany,DE,DEU,83166711,Europe
27/01/2022,27,1,2022,198908,173,Germany,DE,DEU,83166711,Europe
26/01/2022,26,1,2022,194723,176,Germany,DE,DEU,83166711,Europe
25/01/2022,25,1,2022,193491,186,Germany,DE,DEU,83166711,Europe
24/01/2022,24,1,2022,139285,162,Germany,DE,DEU,83166711,Europe
23/01/2022,23,1,2022,61888,77,Germany,DE,DEU,83166711,Europe
22/01/2022,22,1,2022,96232,101,Germany,DE,DEU,83166711,Europe
21/01/2022,21,1,2022,144056,136,Germany,DE,DEU,83166711,Europe
20/01/2022,20,1,2022,144602,144,Germany,DE,DEU,83166711,Europe
19/01/2022,19,1,2022,140146,127,Germany,DE,DEU,83166711,Europe
18/01/2022,18,1,2022,126717,130,Germany,DE,DEU,83166711,Europe
17/01/2022,17,1,2022,82785,146,Germany,DE,DEU,83166711,Europe
16/01/2022,16,1,2022,35628,52,Germany,DE,DEU,83166711,Europe
15/01/2022,15,1,2022,57171,83,Germany,DE,DEU,83166711,Europe
14/01/2022,14,1,2022,80793,108,Germany,DE,DEU,83166711,Europe
13/01/2022,13,1,2022,84088,110,Germany,DE,DEU,83166711,Europe
12/01/2022,12,1,2022,88406,115,Germany,DE,DEU,83166711,Europe
11/01/2022,11,1,2022,86109,122,Germany,DE,DEU,83166711,Europe
10/01/2022,10,1,2022,53748,98,Germany,DE,DEU,83166711,Europe
09/01/2022,9,1,2022,23748,45,Germany,DE,DEU,83166711,Europe
08/01/2022,8,1,2022,37055,71,Germany,DE,DEU,83166711,Europe
07/01/2022,7,1,2022,55932,120,Germany,DE,DEU,83166711,Europe
06/01/2022,6,1,2022,56308,121,Germany,DE,DEU,83166711,Europe
05/01/2022,5,1,2022,64490,153,Germany,DE,DEU,83166711,Europe
04/01/2022,4,1,2022,64493,192,Germany,DE,DEU,83166711,Europe
03/01/2022,3,1,2022,35964,156,Germany,DE,DEU,83166711,Europe
02/01/2022,2,1,2022,14569,66,Germany,DE,DEU,83166711,Europe
01/01/2022,1,1,2022,14221,57,Germany,DE,DEU,83166711,Europe
31/12/2021,31,12,2021,28955,111,Germany,DE,DEU,83166711,Europe
30/12/2021,30,12,2021,41449,195,Germany,DE,DEU,83166711,Europe
29/12/2021,29,12,2021,41664,197,Germany,DE,DEU,83166711,Europe
28/12/2021,28,12,2021,43342,227,Germany,DE,DEU,83166711,Europe
27/12/2021,27,12,2021,24483,174,Germany,DE,DEU,83166711,Europe
26/12/2021,26,12,2021,10406,82,Germany,DE,DEU,83166711,Europe
25/12/2021,25,12,2021,10426,80,Germany,DE,DEU,83166711,Europe
24/12/2021,24,12,2021,21903,130,Germany,DE,DEU,83166711,Europe
23/12/2021,23,12,2021,34988,219,Germany,DE,DEU,83166711,Europe
22/12/2021,22,12,2021,40917,249,Germany,DE,DEU,83166711,Europe
21/12/2021,21,12,2021,48253,293,Germany,DE,DEU,83166711,Europe
20/12/2021,20,12,2021,26960,230,Germany,DE,DEU,83166711,Europe
19/12/2021,19,12,2021,12233,110,Germany,DE,DEU,83166711,Europe
18/12/2021,18,12,2021,28515,181,Germany,DE,DEU,83166711,Europe
17/12/2021,17,12,2021,41273,306,Germany,DE,DEU,83166711,Europe
16/12/2021,16,12,2021,47278,318,Germany,DE,DEU,83166711,Europe
15/12/2021,15,12,2021,52431,375,Germany,DE,DEU,83166711,Europe
14/12/2021,14,12,2021,60230,397,Germany,DE,DEU,83166711,Europe
13/12/2021,13,12,2021,31596,299,Germany,DE,DEU,83166711,Europe
12/12/2021,12,12,2021,15536,140,Germany,DE,DEU,83166711,Europe
11/12/2021,11,12,2021,34633,286,Germany,DE,DEU,83166711,Europe
10/12/2021,10,12,2021,51140,387,Germany,DE,DEU,83166711,Europe
09/12/2021,9,12,2021,57710,399,Germany,DE,DEU,83166711,Europe
08/12/2021,8,12,2021,67197,443,Germany,DE,DEU,83166711,Europe
07/12/2021,7,12,2021,69335,452,Germany,DE,DEU,83166711,Europe
06/12/2021,6,12,2021,42518,404,Germany,DE,DEU,83166711,Europe
05/12/2021,5,12,2021,23067,208,Germany,DE,DEU,83166711,Europe
04/12/2021,4,12,2021,42498,319,Germany,DE,DEU,83166711,Europe
03/12/2021,3,12,2021,62528,423,Germany,DE,DEU,83166711,Europe
02/12/2021,2,12,2021,68021,476,Germany,DE,DEU,83166711,Europe
01/12/2021,1,12,2021,74002,493,Germany,DE,DEU,83166711,Europe
30/11/2021,30,11,2021,73608,506,Germany,DE,DEU,83166711,Europe
29/11/2021,29,11,2021,44352,422,Germany,DE,DEU,83166711,Europe
28/11/2021,28,11,2021,25532,193,Germany,DE,DEU,83166711,Europe
27/11/2021,27,11,2021,44950,362,Germany,DE,DEU,83166711,Europe
26/11/2021,26,11,2021,64085,483,Germany,DE,DEU,83166711,Europe
25/11/2021,25,11,2021,71871,485,Germany,DE,DEU,83166711,Europe
24/11/2021,24,11,2021,75731,519,Germany,DE,DEU,83166711,Europe
23/11/2021,23,11,2021,74532,565,Germany,DE,DEU,83166711,Europe
22/11/2021,22,11,2021,46622,472,Germany,DE,DEU,83166711,Europe
21/11/2021,21,11,2021,24779,213,Germany,DE,DEU,83166711,Europe
20/11/2021,20,11,2021,42335,252,Germany,DE,DEU,83166711,Europe
19/11/2021,19,11,2021,62543,457,Germany,DE,DEU,83166711,Europe
18/11/2021,18,11,2021,61235,495,Germany,DE,DEU,83166711,Europe
17/11/2021,17,11,2021,63181,457,Germany,DE,DEU,83166711,Europe
16/11/2021,16,11,2021,62991,480,Germany,DE,DEU,83166711,Europe
15/11/2021,15,11,2021,34589,344,Germany,DE,DEU,83166711,Europe
14/11/2021,14,11,2021,19037,176,Germany,DE,DEU,83166711,Europe
13/11/2021,13,11,2021,33975,274,Germany,DE,DEU,83166711,Europe
12/11/2021,12,11,2021,46082,347,Germany,DE,DEU,83166711,Europe
11/11/2021,11,11,2021,49747,415,Germany,DE,DEU,83166711,Europe
10/11/2021,10,11,2021,50844,365,Germany,DE,DEU,83166711,Europe
09/11/2021,9,11,2021,47189,404,Germany,DE,DEU,83166711,Europe
08/11/2021,8,11,2021,24287,296,Germany,DE,DEU,83166711,Europe
07/11/2021,7,11,2021,11868,128,Germany,DE,DEU,83166711,Europe
06/11/2021,6,11,2021,23769,172,Germany,DE,DEU,83166711,Europe
05/11/2021,5,11,2021,33745,281,Germany,DE,DEU,83166711,Europe
04/11/2021,4,11,2021,36462,311,Germany,DE,DEU,83166711,Europe
03/11/2021,3,11,2021,36146,321,Germany,DE,DEU,83166711,Europe
02/11/2021,2,11,2021,24399,299,Germany,DE,DEU,83166711,Europe
01/11/2021,1,11,2021,11484,156,Germany,DE,DEU,83166711,Europe
31/10/2021,31,10,2021,7452,108,Germany,DE,DEU,83166711,Europe
30/10/2021,30,10,2021,17078,148,Germany,DE,DEU,83166711,Europe
29/10/2021,29,10,2021,22574,202,Germany,DE,DEU,83166711,Europe
28/10/2021,28,10,2021,24356,230,Germany,DE,DEU,83166711,Europe
27/10/2021,27,10,2021,27298,219,Germany,DE,DEU,83166711,Europe
26/10/2021,26,10,2021,26380,204,Germany,DE,DEU,83166711,Europe
25/10/2021,25,10,2021,11873,162,Germany,DE,DEU,83166711,Europe
24/10/2021,24,10,2021,5178,58,Germany,DE,DEU,83166711,Europe
23/10/2021,23,10,2021,13286,143,Germany,DE,DEU,83166711,Europe
22/10/2021,22,10,2021,16676,177,Germany,DE,DEU,83166711,Europe
21/10/2021,21,10,2021,17299,188,Germany,DE,DEU,83166711,Europe
20/10/2021,20,10,2021,17979,154,Germany,DE,DEU,83166711,Europe
19/10/2021,19,10,2021,19162,186,Germany,DE,DEU,83166711,Europe
18/10/2021,18,10,2021,8141,137,Germany,DE,DEU,83166711,Europe
17/10/2021,17,10,2021,3410,43,Germany,DE,DEU,83166711,Europe
16/10/2021,16,10,2021,8490,58,Germany,DE,DEU,83166711,Europe
15/10/2021,15,10,2021,11152,106,Germany,DE,DEU,83166711,Europe
14/10/2021,14,10,2021,11340,91,Germany,DE,DEU,83166711,Europe
13/10/2021,13,10,2021,12056,95,Germany,DE,DEU,83166711,Europe
12/10/2021,12,10,2021,12646,104,Germany,DE,DEU,83166711,Europe
11/10/2021,11,10,2021,6261,81,Germany,DE,DEU,83166711,Europe
10/10/2021,10,10,2021,2635,37,Germany,DE,DEU,83166711,Europe
09/10/2021,9,10,2021,7019,49,Germany,DE,DEU,83166711,Europe
08/10/2021,8,10,2021,9221,71,Germany,DE,DEU,83166711,Europe
07/10/2021,7,10,2021,10140,80,Germany,DE,DEU,83166711,Europe
06/10/2021,6,10,2021,11113,96,Germany,DE,DEU,83166711,Europe
05/10/2021,5,10,2021,12219,93,Germany,DE,DEU,83166711,Europe
04/10/2021,4,10,2021,5670,61,Germany,DE,DEU,83166711,Europe
03/10/2021,3,10,2021,2649,26,Germany,DE,DEU,83166711,Europe
02/10/2021,2,10,2021,6152,52,Germany,DE,DEU,83166711,Europe
01/10/2021,1,10,2021,8387,65,Germany,DE,DEU,83166711,Europe
30/09/2021,30,9,2021,9497,67,Germany,DE,DEU,83166711,Europe
29/09/2021,29,9,2021,11378,82,Germany,DE,DEU,83166711,Europe
28/09/2021,28,9,2021,12649,67,Germany,DE,DEU,83166711,Europe
27/09/2021,27,9,2021,5772,62,Germany,DE,DEU,83166711,Europe
26/09/2021,26,9,2021,2647,25,Germany,DE,DEU,83166711,Europe
25/09/2021,25,9,2021,6349,43,Germany,DE,DEU,83166711,Europe
24/09/2021,24,9,2021,8409,58,Germany,DE,DEU,83166711,Europe
23/09/2021,23,9,2021,9088,52,Germany,DE,DEU,83166711,Europe
22/09/2021,22,9,2021,10458,59,Germany,DE,DEU,83166711,Europe
21/09/2021,21,9,2021,11256,57,Germany,DE,DEU,83166711,Europe
20/09/2021,20,9,2021,5407,57,Germany,DE,DEU,83166711,Europe
19/09/2021,19,9,2021,2780,23,Germany,DE,DEU,83166711,Europe
18/09/2021,18,9,2021,7038,37,Germany,DE,DEU,83166711,Europe
17/09/2021,17,9,2021,8884,56,Germany,DE,DEU,83166711,Europe
16/09/2021,16,9,2021,10274,52,Germany,DE,DEU,83166711,Europe
15/09/2021,15,9,2021,12223,82,Germany,DE,DEU,83166711,Europe
14/09/2021,14,9,2021,13395,76,Germany,DE,DEU,83166711,Europe
13/09/2021,13,9,2021,6883,58,Germany,DE,DEU,83166711,Europe
12/09/2021,12,9,2021,3283,25,Germany,DE,DEU,83166711,Europe
11/09/2021,11,9,2021,8552,58,Germany,DE,DEU,83166711,Europe
10/09/2021,10,9,2021,11144,71,Germany,DE,DEU,83166711,Europe
09/09/2021,9,9,2021,12390,74,Germany,DE,DEU,83166711,Europe
08/09/2021,8,9,2021,14158,61,Germany,DE,DEU,83166711,Europe
07/09/2021,7,9,2021,15124,89,Germany,DE,DEU,83166711,Europe
06/09/2021,6,9,2021,7014,70,Germany,DE,DEU,83166711,Europe
05/09/2021,5,9,2021,4048,24,Germany,DE,DEU,83166711,Europe
04/09/2021,4,9,2021,9485,60,Germany,DE,DEU,83166711,Europe
03/09/2021,3,9,2021,12073,65,Germany,DE,DEU,83166711,Europe
02/09/2021,2,9,2021,12721,79,Germany,DE,DEU,83166711,Europe
01/09/2021,1,9,2021,14741,71,Germany,DE,DEU,83166711,Europe
31/08/2021,31,8,2021,14581,77,Germany,DE,DEU,83166711,Europe
30/08/2021,30,8,2021,7089,54,Germany,DE,DEU,83166711,Europe
29/08/2021,29,8,2021,3738,29,Germany,DE,DEU,83166711,Europe
28/08/2021,28,8,2021,8407,54,Germany,DE,DEU,83166711,Europe
27/08/2021,27,8,2021,10403,53,Germany,DE,DEU,83166711,Europe
26/08/2021,26,8,2021,11627,51,Germany,DE,DEU,83166711,Europe
25/08/2021,25,8,2021,12718,59,Germany,DE,DEU,83166711,Europe
24/08/2021,24,8,2021,12897,57,Germany,DE,DEU,83166711,Europe
23/08/2021,23,8,2021,6581,48,Germany,DE,DEU,83166711,Europe
22/08/2021,22,8,2021,3100,21,Germany,DE,DEU,83166711,Europe
21/08/2021,21,8,2021,6823,27,Germany,DE,DEU,83166711,Europe
20/08/2021,20,8,2021,8837,35,Germany,DE,DEU,83166711,Europe
19/08/2021,19,8,2021,8686,36,Germany,DE,DEU,83166711,Europe
18/08/2021,18,8,2021,8757,45,Germany,DE,DEU,83166711,Europe
17/08/2021,17,8,2021,8921,37,Germany,DE,DEU,83166711,Europe
16/08/2021,16,8,2021,4521,23,Germany,DE,DEU,83166711,Europe
15/08/2021,15,8,2021,2073,13,Germany,DE,DEU,83166711,Europe
14/08/2021,14,8,2021,4637,20,Germany,DE,DEU,83166711,Europe
13/08/2021,13,8,2021,5785,18,Germany,DE,DEU,83166711,Europe
12/08/2021,12,8,2021,5444,28,Germany,DE,DEU,83166711,Europe
